1,6000
2,1500
3,1000
4,1200
5,1300
6,1600
7,1900
8,2100
9,2200
10,2600
11,4800
12,3800
13,3000
14,4900
15,2900
16,3000
17,3200
18,3200
19,3500
20,4800
21,3900
22,4100
23,4900
24,4700
25,4500
26,5100
27,5800
28,5100
29,5300
30,5800
31,5600
32,5800
33,6000
34,6100
35,6300
36,6400
37,7700
38,7400
39,7100
40,7400
41,7300
42,7500
43,8600
44,8300
45,8400
46,9600
47,9800
48,9100
49,30100
50,13900
51,25700
52,1453000
53,10500
54,9400
55,9400
